Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense
"120","1","","","2008-08-01 15:50:08","","43","1717","<p>Does anyone have experience creating SQL-based ASP.NET site-map providers?</p>

<p>I have the default XML file <code>web.sitemap</code> working properly with my Menu and SiteMapPath controls, but I'll need a way for the users of my site to create and modify pages dynamically.</p>

<p>I need to tie page viewing permissions into the standard <code>ASP.NET</code> membership system as well.</p>
","83","Zack","1578983","Leon Bambrick","2020-01-06 23:17:24","2020-09-21 19:13:30","ASP.NET Site Maps","<sql><asp.net><xml><sitemap>","1","0","4","","","CC BY-SA 4.0"
"123","1","183","","2008-08-01 16:08:52","","116","75609","<p>Is there an existing application or library in <em>Java</em> which will allow me to convert a <code>CSV</code> data file to <code>XML</code> file?  </p>

<p>The <code>XML</code> tags would be provided through possibly the first row containing column headings.</p>
","78","","2553431","Jeff Atwood","2015-10-27 09:34:09","2020-05-25 10:02:32","Java lib or app to convert CSV to XML file?","<java><xml><csv><data-conversion>","16","8","23","2018-11-27 03:15:43","","CC BY-SA 3.0"
"126","1","127","","2008-08-01 16:10:30","","98","17148","<p>What is the ""purist"" or ""correct"" way to access an object's properties from within an object method that is not a getter/setter method?</p>

<p>I know that from outside of the object you should use a getter/setter, but from within would you just do:</p>

<p>Java:</p>

<pre><code>String property = this.property;
</code></pre>

<p>PHP:</p>

<pre><code>$property = $this-&gt;property;
</code></pre>

<p>or would you do:</p>

<p>Java:</p>

<pre><code>String property = this.getProperty();
</code></pre>

<p>PHP:</p>

<pre><code>$property = $this-&gt;getProperty();
</code></pre>

<p>Forgive me if my Java is a little off, it's been a year since I programmed in Java...</p>

<p><strong>EDIT:</strong></p>

<p>It seems people are assuming I am talking about private or protected variables/properties only. When I learned OO I was taught to use getters/setters for every single property even if it was public (and actually I was told never to make any variable/property public). So, I may be starting off from a false assumption from the get go. It appears that people answering this question are maybe saying that you should have public properties and that those don't need getters and setters, which goes against what I was taught, and what I was talking about, although maybe that needs to be discussed as well. That's probably a good topic for a different question though...</p>
","58","","202431","Gaius","2010-01-20 08:27:13","2020-07-18 05:12:37","How would you access Object properties from within an object method?","<java><php><oop><theory>","18","0","8","2012-05-08 18:11:27","","CC BY-SA 2.5"
"129","1","","","2008-08-01 16:22:42","","88","95766","<p>I've been banging my head against <code>SQL Server 2005</code> trying to get a lot of data out.  I've been given a database with nearly 300 tables in it and I need to turn this into a MySQL database.  My first call was to use bcp but unfortunately it doesn't produce valid CSV - strings aren't encapsulated, so you can't deal with any row that has a string with a comma in it (or whatever you use as a delimiter) and I would still have to hand write all of the create table statements, as obviously CSV doesn't tell you anything about the data types.</p>

<p>What would be better is if there was some tool that could connect to both SQL Server and MySQL, then do a copy. You lose views, stored procedures, trigger, etc, but it isn't hard to copy a table that only uses base types from one DB to another... is it?</p>

<p>Does anybody know of such a tool?  I don't mind how many assumptions it makes or what simplifications occur, as long as it supports integer, float, datetime and string. I have to do a lot of pruning, normalising, etc. anyway so I don't care about keeping keys, relationships or anything like that, but I need the initial set of data in fast!</p>
","48","","4800955","Mark Harrison","2015-10-10 10:25:12","2020-07-29 02:35:05","How to export data from SQL Server 2005 to MySQL","<mysql><sql-server><csv><sql-server-2005><bcp>","5","5","24","2012-07-03 14:30:16","","CC BY-SA 3.0"
"134","1","206","","2008-08-01 16:33:38","","36","1162","<p>I have a pretty standard table set-up in a current application using the <a href=""https://en.wikipedia.org/wiki/.NET_Framework"" rel=""noreferrer"">.NET</a> <a href=""https://en.wikipedia.org/wiki/XML_Schema_%28W3C%29"" rel=""noreferrer"">XSD</a> <code>DataSet</code> and <code>TableAdapter</code> features. My <code>contracts</code> table consists of some standard contract information, with a column for the <code>primary department</code>. This column is a <a href=""https://en.wikipedia.org/wiki/Foreign_key"" rel=""noreferrer"">foreign key</a> to my <code>Departments</code> table, where I store the basic <code>department name</code>, <code>id</code>, <code>notes</code>. This is all setup and functioning in my <a href=""https://en.wikipedia.org/wiki/Microsoft_SQL_Server"" rel=""noreferrer"">SQL Server</a>.</p>

<p>When I use the XSD tool, I can drag both tables in at once and it auto detects/creates the foreign key I have between these two tables. This works great when I'm on my main page and am viewing contract data.</p>

<p>However, when I go to my administrative page to modify the department data, I typically do something like this:</p>

<pre><code>Dim dtDepartment As New DepartmentDataTable()
Dim taDepartment As New DepartmentTableAdapter()

taDepartment.Fill(dtDepartment)
</code></pre>

<p>However, at this point an exception is thrown saying to the effect that there is a foreign key reference broken here, I'm guessing since I don't have the <code>Contract DataTable</code> filled.</p>

<p>How can I fix this problem? I know I can simply remove the foreign key from the XSD to make things work fine, but having the additional integrity check there and having the XSD schema match the SQL schema in the database is nice.</p>
","71","","10221765","Jim Anderson","2019-06-01 01:56:45","2019-06-01 01:56:45","XSD DataSets and ignoring foreign keys","<.net><database><xsd>","1","0","2","","","CC BY-SA 4.0"
"145","1","","","2008-08-01 17:13:08","","55","4437","<p>Does anyone know of a good way to compress or decompress files and folders in C# quickly? Handling large files might be necessary.</p>
","87","","9752662","kevin d","2018-12-25 14:13:03","2020-03-18 11:24:20","Compressing / Decompressing Folders & Files","<c#><.net><file><compression>","9","0","4","","2014-04-04 13:02:49","CC BY-SA 3.0"
"146","1","152","","2008-08-01 17:14:58","","81","19546","<p>I have a website that plays mp3s in a flash player. If a user clicks 'play' the flash player automatically downloads an mp3 and starts playing it. </p>

<p>Is there an easy way to track how many times a particular song clip (or any binary file) has been downloaded?</p>

<hr>

<blockquote>
  <p>Is the play link a link to the actual
  mp3 file or to some javascript code
  that pops up a player?</p>
  
  <p>If the latter, you can easily add your
  own logging code in there to track the
  number of hits to it.</p>
  
  <p>If the former, you'll need something
  that can track the web server log
  itself and make that distinction. My
  hosting plan comes with Webalizer,
  which does this nicely.</p>
</blockquote>

<p>It's a javascript code so that answers that. </p>

<p>However, it would be nice to know how to track downloads using the other method (without switching hosts).</p>
","30","","6556397","","2019-06-04 09:25:21","2020-07-29 02:40:25","How do I track file downloads","<php><apache><logging><download><analytics>","8","0","12","","","CC BY-SA 4.0"
"163","1","170","","2008-08-01 18:00:13","","95","8879","<p>Stack Overflow has a subversion version number at the bottom:</p>

<blockquote>
  <p>svn revision: 679</p>
</blockquote>

<p>I want to use such automatic versioning with my <code>.NET Web Site/Application</code>, Windows Forms, WPD projects/solutions.</p>

<p>How do I implement this?</p>
","83","","3787519","ChanChan","2015-12-29 06:27:21","2020-05-25 03:59:07","How do I sync the SVN revision number with my ASP.NET web site?","<.net><asp.net><svn><versioning>","7","3","18","","","CC BY-SA 3.0"
"164","1","699","","2008-08-01 18:02:22","","63","174073","<p><strong>Edit:</strong> This question was written in 2008, which was like 3 internet ages ago. If this question is still relevant to your environment, please accept my condolences. Everyone else should convert into a format <a href=""https://videojs.com/html5-video-support/"" rel=""nofollow noreferrer"">supported by your browsers</a> (That would be H.264 if Internet Explorer is needed, and probably AV1, VP8/VP9 if not) and use the <a href=""https://developer.mozilla.org/en-US/docs/Web/HTML/Element/video"" rel=""nofollow noreferrer""><code>&lt;video&gt;</code> element</a>.</p>
<hr />
<p>We are using <a href=""http://en.wikipedia.org/wiki/Windows_Media_Video"" rel=""nofollow noreferrer"">WMV</a> videos on an internal site, and we are embedding them into web sites. This works quite well on Internet Explorer, but not on Firefox. I've found ways to make it work in Firefox, but then it stops working in Internet Explorer.</p>
<p>We do not want to use Silverlight just yet, especially since we cannot be sure that all clients will be running Windows XP with Windows Media Player installed.</p>
<p>Is there some sort of Universal Code that embeds WMP into both Internet Explorer and Firefox, or do we need to implement some user-agent-detection and deliver different HTML for different browsers?</p>
","91","","91","Adam Mitz","2020-12-11 16:39:28","2020-12-11 16:39:28","Embedding Windows Media Player for all browsers","<windows><embed><media>","10","1","14","","","CC BY-SA 4.0"
"173","1","516","","2008-08-01 18:33:08","","321","100178","<p>I want to get my databases under version control.  Does anyone have any advice or recommended articles to get me started?</p>

<p>I'll always want to have at least <em>some</em> data in there (as <a href=""https://stackoverflow.com/users/80/alumb"">alumb</a> mentions: user types and administrators).  I'll also often want a large collection of generated test data for performance measurements.</p>
","83","","331508","user5857081","2019-05-31 18:19:52","2020-07-13 06:22:29","Versioning SQL Server database","<sql-server><database><svn><version-control>","29","1","204","","","CC BY-SA 3.0"
"174","1","","","2008-08-01 18:33:48","","80","15819","<p>I want to print HTML from a C# web service.  The web browser control is overkill, and does not function well in a service environment, nor does it function well on a system with very tight security constraints.  Is there any sort of free <code>.NET</code> library that will support the printing of a basic HTML page?  Here is the code I have so far, which does not run properly.</p>

<pre><code>public void PrintThing(string document)
{
    if (Thread.CurrentThread.GetApartmentState() != ApartmentState.STA)
    {
        Thread thread =
            new Thread((ThreadStart) delegate { PrintDocument(document); });
        thread.SetApartmentState(ApartmentState.STA);
        thread.Start();
    }
    else
    {
        PrintDocument(document);
    }
}

protected void PrintDocument(string document)
{
    WebBrowser browser = new WebBrowser();
    browser.DocumentText = document;
    while (browser.ReadyState != WebBrowserReadyState.Complete)
    {
        Application.DoEvents();
    }
    browser.Print();
}
</code></pre>

<p>This works fine when called from UI-type threads, but nothing happens when called from a service-type thread.  Changing <code>Print()</code> to <code>ShowPrintPreviewDialog()</code> yields the following IE script error:</p>

<blockquote>
  <p><strong>Error:</strong> <code>dialogArguments.___IE_PrintType</code> is null or not an object. </p>
  
  <p>URL: <code>res://ieframe.dll/preview.dlg</code></p>
</blockquote>

<p>And a small empty print preview dialog appears.</p>
","96","Chris","4551041","Chris Marasti-Georg","2018-12-13 17:30:17","2020-03-23 09:05:56","How do I print an HTML document from a web service?","<c#><html><web-services><printing>","7","4","9","","","CC BY-SA 4.0"
"175","1","","","2008-08-01 18:36:14","","51","7301","<p>I want to be able to display a normal YouTube video with overlaid annotations, consisting of coloured rectangles for each frame. The only requirement is that this should be done programmatically. </p>

<p>YouTube has annotations now, but require you to use their front end to create them by hand. I want to be able to generate them. What's the best way of doing this?</p>

<p>Some ideas:</p>

<blockquote>
  <ol>
  <li>Build your own Flash player (ew?)</li>
  <li>Somehow draw over the YouTube Flash player. Will this work?</li>
  <li>Reverse engineer &amp; hijack YouTube's annotation system. Either messing with the local files or redirecting its attempt to download
  the annotations. (using Greasemonkey? Firefox plugin?)</li>
  </ol>
</blockquote>

<p>Idea that doesn't count: </p>

<blockquote>
  <p>download the video</p>
</blockquote>
","2089740","","1836618","","2017-08-21 08:54:47","2019-05-23 23:54:08","Annotating YouTube videos programmatically","<youtube><reverse-engineering>","3","0","4","2019-05-24 02:46:43","","CC BY-SA 3.0"
